time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2017-12-30,1e-8,4.08914102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,1e-8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,1e-8,4.0274125659824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02,1e-8,4.05482513196481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03,1e-8,4.08223769794721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04,1e-8,4.10965026392962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05,1e-8,4.13706282991202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06,1e-8,4.16447539589443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07,1e-8,4.19188796187683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-08,1e-8,4.21930052785924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09,1e-8,4.24671309384164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-10,1e-8,4.27412565982405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,1e-8,4.30153822580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,1e-8,4.32895079178886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,1e-8,4.35636335777126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,1e-8,4.38377592375367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,1e-8,4.41118848973607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,1e-8,4.43860105571848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,1e-8,4.46601362170088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,1e-8,4.49342618768328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,1e-8,4.52083875366569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-20,1e-8,4.54825131964809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-21,1e-8,4.5756638856305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,1e-8,4.6030764516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,1e-8,4.63048901759531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,1e-8,4.65790158357771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,1e-8,4.68531414956012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-26,1e-8,4.71272671554252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-27,1e-8,4.74013928152493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-28,1e-8,4.76755184750733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-29,1e-8,4.79496441348974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-30,1e-8,4.82237697947214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,1e-8,4.84978954545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,1e-8,4.87720211143695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-02,1e-8,4.90461467741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-03,1e-8,4.93202724340176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,1e-8,4.95943980938416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-05,1e-8,4.98685237536657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-06,1e-8,5.01426494134897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-07,1e-8,5.04167750733138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-08,1e-8,5.06909007331378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-09,1e-8,5.09650263929619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-10,1e-8,5.12391520527859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11,1e-8,5.151327771261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-12,1e-8,5.1787403372434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-13,1e-8,5.20615290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-14,1e-8,5.23356546920821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-15,1e-8,5.26097803519062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,1e-8,5.28839060117302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-17,1e-8,5.31580316715543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-18,1e-8,5.34321573313783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-19,1e-8,5.37062829912023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-20,1e-8,5.39804086510264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-21,1e-8,5.42545343108504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-22,1e-8,5.45286599706745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-23,1e-8,5.48027856304985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-24,1e-8,5.50769112903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-25,1e-8,5.53510369501466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-26,1e-8,5.56251626099707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-27,1e-8,5.58992882697947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-28,1e-8,5.61734139296188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,1e-8,5.64475395894428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-02,1e-8,5.67216652492669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-03,1e-8,5.69957909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04,1e-8,5.7269916568915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-05,1e-8,5.7544042228739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-06,1e-8,5.78181678885631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,1e-8,5.80922935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08,1e-8,5.83664192082111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,1e-8,5.86405448680352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-10,1e-8,5.89146705278592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-11,1e-8,5.91887961876833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,1e-8,5.94629218475073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,1e-8,5.97370475073314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-14,1e-8,6.00111731671554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-15,1e-8,6.02852988269795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,1e-8,6.05594244868035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-17,1e-8,6.08335501466276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-18,1e-8,6.11076758064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,1e-8,6.13818014662757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,1e-8,6.16559271260997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,1e-8,6.19300527859238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,1e-8,6.22041784457478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,1e-8,6.24783041055719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-24,1e-8,6.27524297653959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-25,1e-8,6.30265554252199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-26,1e-8,6.3300681085044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,1e-8,6.3574806744868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,1e-8,6.38489324046921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-29,1e-8,6.41230580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-30,1e-8,6.43971837243402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-31,1e-8,6.46713093841642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,1e-8,6.49454350439883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,1e-8,6.52195607038123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,1e-8,6.54936863636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,1e-8,6.57678120234604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,1e-8,6.60419376832845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,1e-8,6.63160633431085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,1e-8,6.65901890029325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,1e-8,6.68643146627566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,1e-8,6.71384403225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,1e-8,6.74125659824047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,1e-8,6.76866916422287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,1e-8,6.79608173020528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,1e-8,6.82349429618768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,1e-8,6.85090686217009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,1e-8,6.87831942815249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,1e-8,6.9057319941349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,1e-8,6.9331445601173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,1e-8,6.96055712609971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,1e-8,6.98796969208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-20,1e-8,7.01538225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-21,1e-8,7.06785917475304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-22,1e-8,7.12033609144156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,1e-8,7.17281300813008,0,271273293.518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,1e-8,7.3123558907991,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,1e-8,7.45189877346811,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,1e-8,7.59144165613713,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,1e-8,7.73098453880614,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,1e-8,7.87052742147516,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-29,1e-8,8.01007030414417,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,1e-8,8.14961318681319,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,1e-8,8.24641206402293,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-02,1e-8,8.34321094123268,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-03,1e-8,8.44000981844243,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-04,1e-8,8.53680869565217,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-05,1e-8,8.62787191732003,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,1e-8,8.71893513898788,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-07,1e-8,8.80999836065574,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,1e-8,8.8865862704918,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-09,1e-8,8.96317418032787,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-10,1e-8,9.03976209016393,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-11,1e-8,9.11635,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,1e-8,9.18805359477124,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-13,1e-8,9.25975718954248,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-14,1e-8,9.33146078431372,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-15,1e-8,9.38966787330317,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-16,1e-8,9.44787496229261,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-17,1e-8,9.50608205128205,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-18,1e-8,9.54445021033654,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,1e-8,9.58281836939103,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-20,1e-8,9.62118652844551,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-21,1e-8,9.6595546875,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-22,1e-8,9.68547644893484,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-23,1e-8,9.71139821036967,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24,1e-8,9.73731997180451,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-25,1e-8,9.76324173323935,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,1e-8,9.78916349467418,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-27,1e-8,9.81508525610902,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-28,1e-8,9.84100701754386,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-29,1e-8,9.9081600877193,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-30,1e-8,9.97531315789474,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,1e-8,10.0205212121212,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,1e-8,10.0511539090909,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,1e-8,10.0817866060606,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-03,1e-8,10.1124193030303,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-04,1e-8,10.143052,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05,1e-8,10.1804822857143,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-06,1e-8,10.2179125714286,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-07,1e-8,10.2553428571429,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,1e-8,10.2915738095238,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,1e-8,10.3278047619048,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-10,1e-8,10.3640357142857,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,1e-8,10.4002666666667,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-12,1e-8,10.4349569444444,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,1e-8,10.4696472222222,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,1e-8,10.5043375,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-15,1e-8,10.5375549107143,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,1e-8,10.5707723214286,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-17,1e-8,10.6039897321429,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-18,1e-8,10.6372071428571,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19,1e-8,10.6784657142857,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20,1e-8,10.7197242857143,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-21,1e-8,10.7609828571429,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-22,1e-8,10.7849032539683,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,1e-8,10.8088236507937,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-24,1e-8,10.832744047619,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,1e-8,10.8566644444444,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,1e-8,10.8832287654321,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-27,1e-8,10.9097930864198,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-28,1e-8,10.9363574074074,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-29,1e-8,10.9644080555556,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,1e-8,10.9924587037037,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,1e-8,11.0205093518519,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02,1e-8,11.04856,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-03,1e-8,11.0732258237548,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,1e-8,11.0978916475096,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-05,1e-8,11.1225574712644,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-06,1e-8,11.1533529718693,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,1e-8,11.1841484724743,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-08,1e-8,11.2149439730793,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09,1e-8,11.2457394736842,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10,1e-8,11.2740341322055,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11,1e-8,11.3023287907268,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-12,1e-8,11.3306234492481,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-13,1e-8,11.3589181077694,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,1e-8,11.3872127662907,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-15,1e-8,11.415507424812,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16,1e-8,11.4438020833333,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-17,1e-8,11.460046248702,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-18,1e-8,11.4762904140706,0,542534475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-19,1e-8,11.4925345794393,0,723386400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-20,1e-8,11.5370861330259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-21,1e-8,11.5816376866125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-22,1e-8,11.6261892401991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-23,1e-8,11.6707407937857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-24,1e-8,11.7152923473723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-25,1e-8,11.7598439009589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-26,1e-8,11.8043954545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,1e-8,11.8337357954545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,1e-8,11.8630761363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-29,1e-8,11.8924164772727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-30,1e-8,11.9217568181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,1e-8,11.8737817059484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,1e-8,11.8258065937149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-02,1e-8,11.7778314814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-03,1e-8,11.7747840277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,1e-8,11.7717365740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-05,1e-8,11.7686891203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,1e-8,11.7656416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,1e-8,11.7369642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,1e-8,11.7082869047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-09,1e-8,11.6796095238095,0,180847800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10,1e-8,11.8013928104575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,1e-8,11.8425914215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-12,1e-8,11.8837900326797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-13,1e-8,11.9249886437908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,1e-8,11.966187254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
